﻿"INDEX_KEY","CRTR_YMD","CRTR_WEEK","DWK_NM","CTPV_CD","CTPV_NM","SGG_CD","SGG_NM","TMZN_CD","SEX_DV","AGRDE_CLS","REVISN_LIVE_PUL_CNT"
"LI122200010006LI122200010006270715129","20211207","49","화","36","세종특별자치시","3611","세종특별자치시","13","MALE","7","13810.06974"
"LI122200010006LI122200010006270715130","20211221","51","화","36","세종특별자치시","3611","세종특별자치시","12","FEMALE","9","15166.08306"
"LI122200010006LI122200010006270715131","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","13","MALE","2","19469.00787"
"LI122200010006LI122200010006270715132","20211225","51","토","36","세종특별자치시","3611","세종특별자치시","10","FEMALE","9","15360.20707"
"LI122200010006LI122200010006270715133","20211203","48","금","36","세종특별자치시","3611","세종특별자치시","11","FEMALE","7","17310.02182"
"LI122200010006LI122200010006270715134","20211218","50","토","36","세종특별자치시","3611","세종특별자치시","8","MALE","12","10590.14636"
"LI122200010006LI122200010006270715135","20211223","51","목","36","세종특별자치시","3611","세종특별자치시","4","FEMALE","9","16049.76722"
"LI122200010006LI122200010006270715136","20211224","51","금","36","세종특별자치시","3611","세종특별자치시","2","MALE","2","19829.70724"
"LI122200010006LI122200010006270715137","20211223","51","목","36","세종특별자치시","3611","세종특별자치시","13","FEMALE","7","16353.99274"
"LI122200010006LI122200010006270715138","20211217","50","금","36","세종특별자치시","3611","세종특별자치시","3","MALE","3","20356.15379"
"LI122200010006LI122200010006270715139","20211212","49","일","36","세종특별자치시","3611","세종특별자치시","2","MALE","14","9634.530373"
"LI122200010006LI122200010006270715140","20211213","50","월","36","세종특별자치시","3611","세종특별자치시","15","MALE","12","10426.44483"
"LI122200010006LI122200010006270715141","20211219","50","일","36","세종특별자치시","3611","세종특별자치시","13","MALE","14","9548.5394"
"LI122200010006LI122200010006270715142","20211211","49","토","36","세종특별자치시","3611","세종특별자치시","5","MALE","10","14612.86915"
"LI122200010006LI122200010006270715143","20211222","51","수","36","세종특별자치시","3611","세종특별자치시","18","MALE","2","19550.22861"
"LI122200010006LI122200010006270715144","20211203","48","금","36","세종특별자치시","3611","세종특별자치시","9","MALE","10","15148.82963"
"LI122200010006LI122200010006270715145","20211219","50","일","36","세종특별자치시","3611","세종특별자치시","13","FEMALE","3","18189.51702"
"LI122200010006LI122200010006270715146","20211229","52","수","36","세종특별자치시","3611","세종특별자치시","9","FEMALE","11","10166.69048"
"LI122200010006LI122200010006270715147","20211225","51","토","36","세종특별자치시","3611","세종특별자치시","0","FEMALE","4","7553.289982"
"LI122200010006LI122200010006270715148","20211218","50","토","36","세종특별자치시","3611","세종특별자치시","6","FEMALE","1","6708.722919"
"LI122200010006LI122200010006270715149","20211208","49","수","36","세종특별자치시","3611","세종특별자치시","20","FEMALE","3","19809.02551"
"LI122200010006LI122200010006270715150","20211225","51","토","36","세종특별자치시","3611","세종특별자치시","2","FEMALE","5","9646.432063"
"LI122200010006LI122200010006270715151","20211211","49","토","36","세종특별자치시","3611","세종특별자치시","23","FEMALE","5","9056.852097"
"LI122200010006LI122200010006270715152","20211225","51","토","36","세종특별자치시","3611","세종특별자치시","19","FEMALE","6","11755.82442"
"LI122200010006LI122200010006270715153","20211204","48","토","36","세종특별자치시","3611","세종특별자치시","20","FEMALE","14","13581.85226"
"LI122200010006LI122200010006270715154","20211208","49","수","36","세종특별자치시","3611","세종특별자치시","3","MALE","12","9762.614621"
"LI122200010006LI122200010006270715155","20211217","50","금","36","세종특별자치시","3611","세종특별자치시","0","FEMALE","4","8891.071942"
"LI122200010006LI122200010006270715156","20211222","51","수","36","세종특별자치시","3611","세종특별자치시","5","MALE","1","6070.883739"
"LI122200010006LI122200010006270715157","20211218","50","토","36","세종특별자치시","3611","세종특별자치시","10","MALE","2","20143.35348"
"LI122200010006LI122200010006270715158","20211228","52","화","36","세종특별자치시","3611","세종특별자치시","0","FEMALE","10","13453.59756"
"LI122200010006LI122200010006270715159","20211207","49","화","36","세종특별자치시","3611","세종특별자치시","5","FEMALE","5","9839.751944"
"LI122200010006LI122200010006270715160","20211225","51","토","36","세종특별자치시","3611","세종특별자치시","18","FEMALE","4","7313.680397"
"LI122200010006LI122200010006270715161","20211221","51","화","36","세종특별자치시","3611","세종특별자치시","15","FEMALE","10","12462.80361"
"LI122200010006LI122200010006270715162","20211205","48","일","36","세종특별자치시","3611","세종특별자치시","20","FEMALE","14","13586.17507"
"LI122200010006LI122200010006270715163","20211202","48","목","36","세종특별자치시","3611","세종특별자치시","8","MALE","14","9966.767279"
"LI122200010006LI122200010006270715164","20211202","48","목","36","세종특별자치시","3611","세종특별자치시","9","MALE","13","7309.74778"
"LI122200010006LI122200010006270715165","20211217","50","금","36","세종특별자치시","3611","세종특별자치시","9","MALE","11","11752.10083"
"LI122200010006LI122200010006270715166","20211216","50","목","36","세종특별자치시","3611","세종특별자치시","21","MALE","6","12670.79826"
"LI122200010006LI122200010006270715167","20211207","49","화","36","세종특별자치시","3611","세종특별자치시","7","FEMALE","11","9905.145028"
"LI122200010006LI122200010006270715168","20211202","48","목","36","세종특별자치시","3611","세종특별자치시","15","FEMALE","2","19911.09459"
"LI122200010006LI122200010006270715169","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","12","MALE","4","9389.777224"
"LI122200010006LI122200010006270715170","20211205","48","일","36","세종특별자치시","3611","세종특별자치시","10","MALE","4","9931.105077"
"LI122200010006LI122200010006270715171","20211216","50","목","36","세종특별자치시","3611","세종특별자치시","17","FEMALE","9","16039.8323"
"LI122200010006LI122200010006270715172","20211201","48","수","36","세종특별자치시","3611","세종특별자치시","4","FEMALE","7","17948.64699"
"LI122200010006LI122200010006270715173","20211226","51","일","36","세종특별자치시","3611","세종특별자치시","18","FEMALE","4","7853.678954"
"LI122200010006LI122200010006270715174","20211208","49","수","36","세종특별자치시","3611","세종특별자치시","0","FEMALE","9","15866.65727"
"LI122200010006LI122200010006270715175","20211222","51","수","36","세종특별자치시","3611","세종특별자치시","21","FEMALE","9","24972.9465"
"LI122200010006LI122200010006270715176","20211212","49","일","36","세종특별자치시","3611","세종특별자치시","16","FEMALE","13","6529.597688"
"LI122200010006LI122200010006270715177","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","19","FEMALE","13","6997.288171"
"LI122200010006LI122200010006270715178","20211225","51","토","36","세종특별자치시","3611","세종특별자치시","6","FEMALE","14","13797.97151"
"LI122200010006LI122200010006270715179","20211219","50","일","36","세종특별자치시","3611","세종특별자치시","0","MALE","14","9637.465469"
"LI122200010006LI122200010006270715180","20211208","49","수","36","세종특별자치시","3611","세종특별자치시","10","FEMALE","9","15518.86818"
"LI122200010006LI122200010006270715181","20211201","48","수","36","세종특별자치시","3611","세종특별자치시","7","MALE","5","10861.17237"
"LI122200010006LI122200010006270715182","20211201","48","수","36","세종특별자치시","3611","세종특별자치시","17","FEMALE","9","15928.41661"
"LI122200010006LI122200010006270715183","20211204","48","토","36","세종특별자치시","3611","세종특별자치시","8","MALE","6","12723.4181"
"LI122200010006LI122200010006270715184","20211227","52","월","36","세종특별자치시","3611","세종특별자치시","2","FEMALE","9","15869.42624"
"LI122200010006LI122200010006270715185","20211205","48","일","36","세종특별자치시","3611","세종특별자치시","2","MALE","8","17784.49711"
"LI122200010006LI122200010006270715186","20211229","52","수","36","세종특별자치시","3611","세종특별자치시","4","FEMALE","1","6716.407996"
"LI122200010006LI122200010006270715187","20211219","50","일","36","세종특별자치시","3611","세종특별자치시","19","MALE","2","18529.44912"
"LI122200010006LI122200010006270715188","20211230","52","목","36","세종특별자치시","3611","세종특별자치시","3","FEMALE","3","19587.70174"
"LI122200010006LI122200010006270715189","20211218","50","토","36","세종특별자치시","3611","세종특별자치시","13","MALE","2","19844.52904"
"LI122200010006LI122200010006270715190","20211205","48","일","36","세종특별자치시","3611","세종특별자치시","18","FEMALE","11","9499.460278"
"LI122200010006LI122200010006270715191","20211228","52","화","36","세종특별자치시","3611","세종특별자치시","4","FEMALE","14","13815.3097"
"LI122200010006LI122200010006270715192","20211213","50","월","36","세종특별자치시","3611","세종특별자치시","16","MALE","1","6553.737345"
"LI122200010006LI122200010006270715193","20211222","51","수","36","세종특별자치시","3611","세종특별자치시","2","MALE","3","21316.26031"
"LI122200010006LI122200010006270715194","20211206","49","월","36","세종특별자치시","3611","세종특별자치시","6","MALE","7","16219.45968"
"LI122200010006LI122200010006270715195","20211203","48","금","36","세종특별자치시","3611","세종특별자치시","5","FEMALE","1","6910.164319"
"LI122200010006LI122200010006270715196","20211214","50","화","36","세종특별자치시","3611","세종특별자치시","0","MALE","13","6854.982202"
"LI122200010006LI122200010006270715197","20211222","51","수","36","세종특별자치시","3611","세종특별자치시","10","MALE","13","7381.671265"
"LI122200010006LI122200010006270715198","20211211","49","토","36","세종특별자치시","3611","세종특별자치시","15","FEMALE","8","17894.5713"
"LI122200010006LI122200010006270715199","20211202","48","목","36","세종특별자치시","3611","세종특별자치시","2","FEMALE","14","13702.96607"
"LI122200010006LI122200010006270715200","20211210","49","금","36","세종특별자치시","3611","세종특별자치시","20","MALE","14","9761.858757"
